colony,property_type,Total Floors,Property Age,bedrooms,bathrooms,balconies,built_up_area,servant room,store room,furnishing_type,Overlooking_Categories,luxury_category,price
11.0,1.0,1.0,1.0,4,3,1,1845.0,0,0,1,1.0,1.0,80.0
26.0,0.0,1.0,2.0,2,2,1,583.0278783544172,0,0,1,3.0,1.0,19.0
20.0,0.0,2.0,1.0,3,2,2,1333.0,0,0,1,0.0,2.0,40.0
9.0,0.0,4.0,1.0,3,2,3,886.2023750987141,0,0,1,0.0,2.0,65.0
4.0,1.0,3.0,2.0,5,5,3,4500.0,1,0,2,1.0,2.0,325.0
6.0,1.0,2.0,1.0,2,4,3,970.0,1,0,1,3.0,1.0,125.0
9.0,0.0,5.0,3.0,3,3,1,1200.0,0,0,1,0.0,2.0,31.0
12.0,1.0,1.0,2.0,4,4,3,2400.0,1,0,1,3.0,1.0,300.0
18.0,0.0,2.0,0.0,2,2,1,880.7607815674062,0,0,1,0.0,2.0,35.0
32.0,1.0,2.0,0.0,4,3,1,1500.0,0,0,1,3.0,1.0,155.0
7.0,0.0,1.0,1.0,3,3,1,1800.0,0,0,1,1.0,1.0,55.0
36.0,0.0,5.0,0.0,3,2,2,1178.0,0,0,0,1.0,2.0,52.0
2.0,0.0,3.0,2.0,2,2,1,672.0,0,0,1,3.0,1.0,32.0
13.0,1.0,2.0,2.0,3,3,1,1750.0,0,1,0,0.0,1.0,150.0
9.0,1.0,2.0,2.0,4,4,1,1150.0,1,1,1,3.0,2.0,135.0
13.0,1.0,2.0,1.0,4,2,1,1320.0,0,0,0,1.0,2.0,200.0
26.0,0.0,5.0,1.0,2,2,1,826.0,0,0,1,0.0,2.0,38.0
17.0,1.0,1.0,2.0,3,2,2,2200.0,1,0,1,1.0,1.0,375.0
17.0,1.0,2.0,2.0,5,4,1,1050.0,0,0,1,3.0,1.0,110.0
10.0,1.0,2.0,2.0,3,4,1,1500.0,0,0,1,3.0,1.0,82.0
22.0,1.0,2.0,0.0,3,3,1,1100.0,0,0,1,3.0,1.0,33.0
23.0,0.0,2.0,0.0,3,2,2,1440.0,0,0,1,3.0,1.0,38.0
18.0,1.0,2.0,1.0,5,4,3,4250.0,1,0,0,1.0,2.0,138.0
3.0,1.0,2.0,0.0,3,3,1,1150.0,0,0,1,1.0,1.0,45.0
3.0,1.0,2.0,1.0,2,2,1,560.0,0,0,1,1.0,1.0,40.0
26.0,0.0,4.0,1.0,3,3,2,1054.0,0,0,1,0.0,2.0,60.0
10.0,1.0,2.0,2.0,3,3,1,1500.0,0,0,1,3.0,1.0,365.0
4.0,1.0,2.0,2.0,4,3,2,2640.0,0,0,1,1.0,1.0,98.0
22.0,1.0,2.0,0.0,4,4,2,1500.0,0,0,1,1.0,1.0,125.0
25.0,1.0,2.0,1.0,2,2,1,1382.0,0,0,1,3.0,1.0,35.0
2.0,1.0,3.0,2.0,2,4,3,950.0,0,0,1,3.0,1.0,100.0
19.0,1.0,2.0,1.0,3,2,1,1400.0,0,0,1,3.0,1.0,52.0
30.0,1.0,3.0,1.0,4,3,3,1050.0,0,0,1,0.0,1.0,75.0
26.0,1.0,2.0,1.0,3,3,1,1100.0,0,0,1,1.0,2.0,85.0
22.0,1.0,3.0,1.0,4,5,2,2000.0,0,0,1,3.0,1.0,48.0
10.0,0.0,1.0,1.0,3,3,2,960.0,0,0,1,3.0,1.0,40.0
10.0,1.0,1.0,2.0,2,1,1,900.0,0,0,1,3.0,1.0,150.0
22.0,1.0,2.0,0.0,3,2,2,1138.0,0,0,1,3.0,1.0,47.0
20.0,0.0,5.0,0.0,3,2,1,1200.0,0,0,1,1.0,2.0,35.0
32.0,0.0,2.0,2.0,3,2,1,660.0,0,0,1,3.0,1.0,21.0
7.0,1.0,2.0,1.0,4,4,2,2850.0,0,0,0,0.0,2.0,295.0
20.0,0.0,2.0,0.0,2,2,2,900.0,0,0,1,3.0,2.0,35.0
11.0,1.0,2.0,0.0,3,3,0,1100.0,0,0,1,3.0,1.0,75.0
22.0,0.0,4.0,0.0,4,2,1,1740.0,0,0,0,1.0,0.0,65.0
22.0,0.0,2.0,2.0,3,2,1,1200.0,0,0,2,3.0,1.0,27.0
18.0,1.0,2.0,2.0,3,3,3,3500.0,0,0,1,1.0,1.0,169.0
22.0,1.0,2.0,0.0,3,3,3,800.0,0,0,1,2.0,2.0,63.0
3.0,1.0,3.0,1.0,4,5,2,2000.0,0,0,1,0.0,2.0,80.0
9.0,0.0,9.0,1.0,3,3,3,1469.2302534531314,0,0,1,0.0,2.0,175.0
10.0,1.0,3.0,1.0,2,4,2,900.0,0,0,2,3.0,1.0,125.0
27.0,1.0,2.0,1.0,5,4,2,1150.0,0,0,1,0.0,1.0,85.0
22.0,0.0,2.0,1.0,3,3,3,1217.0,0,0,0,3.0,2.0,62.0
19.0,1.0,2.0,0.0,3,3,2,1008.0,0,0,0,1.0,1.0,75.0
26.0,0.0,4.0,1.0,2,2,2,932.8446053670676,0,0,1,0.0,2.0,35.0
23.0,0.0,5.0,0.0,3,3,2,1150.5083466193832,0,0,1,0.0,2.0,75.0
4.0,1.0,2.0,0.0,3,3,1,720.0,0,0,1,3.0,2.0,60.0
33.0,0.0,5.0,0.0,3,2,3,1620.0,0,0,0,0.0,2.0,45.0
25.0,1.0,3.0,1.0,1,4,2,525.0,0,0,1,3.0,1.0,40.0
9.0,0.0,4.0,2.0,3,2,1,1066.0,0,0,1,1.0,2.0,44.0
26.0,0.0,5.0,0.0,2,2,1,768.0,0,0,1,1.0,2.0,16.0
22.0,0.0,6.0,0.0,3,2,2,1590.0,0,1,0,1.0,2.0,45.0
26.0,0.0,5.0,1.0,3,2,1,970.0,0,0,1,0.0,2.0,55.0
31.0,0.0,1.0,0.0,1,1,1,466.42230268353376,0,0,1,3.0,1.0,60.0
32.0,1.0,2.0,0.0,3,2,2,1400.0,0,0,1,1.0,2.0,110.0
10.0,1.0,1.0,1.0,2,1,0,600.0,0,0,1,3.0,1.0,15.0
34.0,0.0,2.0,1.0,2,2,1,584.0,1,0,1,1.0,1.0,25.0
21.0,1.0,1.5,1.0,2,2,0,600.0,0,0,1,3.0,1.0,35.0
20.0,0.0,3.0,1.0,3,2,2,902.0,0,0,1,0.0,2.0,32.0
17.0,1.0,2.0,2.0,4,4,3,2400.0,1,0,1,1.0,1.0,255.0
17.0,0.0,1.0,1.0,2,1,1,1440.0,0,0,1,3.0,1.0,40.0
20.0,1.0,2.0,0.0,2,2,1,1000.0,0,0,1,1.0,2.0,85.0
1.0,1.0,1.0,2.0,2,2,0,1500.0,0,0,1,1.0,1.0,325.0
2.0,1.0,2.0,1.0,4,3,0,945.0,0,0,1,3.0,1.0,65.0
18.0,1.0,2.0,1.0,3,2,2,1050.0,0,0,1,1.0,1.0,45.0
5.0,1.0,2.0,0.0,5,3,1,2000.0,0,0,1,1.0,2.0,200.0
24.0,1.0,2.0,0.0,4,3,1,1250.0,0,0,1,1.0,1.0,62.0
22.0,0.0,3.0,1.0,4,4,2,2358.0,1,0,0,1.0,2.0,95.0
13.0,0.0,3.0,2.0,4,2,2,2040.0,0,0,1,3.0,1.0,38.0
10.0,0.0,4.0,2.0,2,2,0,720.0,0,0,1,3.0,1.0,12.0
18.0,0.0,4.0,1.0,2,2,2,960.0,0,0,1,0.0,2.0,32.0
22.0,1.0,2.0,1.0,3,3,1,800.0,0,0,0,0.0,1.0,55.0
18.0,1.0,3.0,2.0,4,4,1,2070.0,0,0,0,1.0,1.0,135.0
26.0,1.0,2.0,0.0,5,5,3,3200.0,0,0,0,1.0,2.0,169.0
3.0,1.0,1.0,1.0,3,3,1,1420.0,0,0,1,0.0,2.0,75.0
28.0,1.0,2.0,0.0,4,5,1,1000.0,0,0,1,3.0,1.0,50.0
20.0,0.0,5.0,1.0,2,1,1,531.7214250592284,0,0,1,3.0,1.0,17.0
23.0,1.0,2.0,0.0,4,3,1,1500.0,0,0,1,0.0,1.0,220.00000000000003
18.0,0.0,4.0,1.0,3,2,1,1212.0,0,0,1,1.0,2.0,50.0
18.0,1.0,2.0,1.0,4,4,3,2600.0,0,0,0,2.0,2.0,120.0
21.0,1.0,1.0,0.0,2,1,0,800.0,0,0,1,1.0,1.0,40.0
2.0,0.0,2.0,1.0,2,2,2,525.0,0,0,1,3.0,1.0,17.0
6.0,0.0,5.0,1.0,3,2,2,1200.0,0,0,1,0.0,1.0,38.0
3.0,1.0,2.0,1.0,4,4,3,8000.0,1,0,1,0.0,1.0,260.0
4.0,1.0,2.0,1.0,3,2,1,550.0,0,0,1,1.0,1.0,50.0
12.0,0.0,1.0,2.0,1,1,1,430.0,0,0,1,3.0,1.0,15.0
22.0,1.0,2.0,0.0,3,3,3,800.0,0,0,0,0.0,2.0,63.0
10.0,1.0,1.0,0.0,3,2,1,1500.0,0,0,1,3.0,1.0,40.0
30.0,0.0,2.0,0.0,2,2,2,840.0,0,0,1,3.0,1.0,25.0
26.0,1.0,2.0,0.0,4,3,2,2800.0,0,1,0,1.0,2.0,125.0
13.0,1.0,2.0,2.0,3,3,0,1130.0,0,0,1,3.0,1.0,49.0
22.0,1.0,2.0,0.0,2,3,2,1200.0,0,0,1,3.0,1.0,45.0
30.0,0.0,2.0,2.0,2,1,0,768.0,0,0,1,3.0,1.0,50.0
30.0,0.0,3.0,0.0,2,2,2,530.9440545547559,0,0,1,3.0,1.0,20.0
18.0,0.0,9.0,1.0,3,3,3,1324.0,0,0,0,2.0,2.0,110.0
26.0,0.0,6.0,1.0,3,2,3,968.603648572805,0,0,0,1.0,2.0,95.0
23.0,1.0,2.0,2.0,2,4,1,750.0,0,0,1,0.0,2.0,67.0
6.0,1.0,2.0,0.0,4,4,2,1100.0,0,0,1,0.0,1.0,100.0
10.0,0.0,1.0,0.0,3,2,1,854.4,0,0,1,3.0,1.0,35.0
26.0,1.0,2.0,1.0,4,3,2,2500.0,0,1,1,3.0,2.0,135.0
10.0,0.0,2.0,1.0,2,1,2,782.4,0,0,0,0.0,2.0,25.0
15.0,1.0,2.0,2.0,2,3,1,520.0,0,0,1,3.0,1.0,42.0
20.0,0.0,5.0,0.0,3,2,1,1065.0,0,0,0,0.0,2.0,35.0
15.0,1.0,2.0,1.0,5,5,3,2100.0,1,1,1,0.0,1.0,300.0
19.0,0.0,3.0,1.0,2,2,2,858.0,0,0,1,1.0,1.0,32.0
3.0,1.0,2.0,1.0,3,3,2,1250.0,0,0,1,0.0,1.0,70.0
18.0,0.0,2.0,1.0,3,3,3,1110.0,0,0,1,1.0,2.0,45.0
26.0,0.0,5.0,0.0,2,2,1,898.0,0,0,1,1.0,2.0,26.0
18.0,0.0,2.0,0.0,2,2,3,895.0,0,0,1,0.0,2.0,26.0
9.0,0.0,2.0,1.0,3,3,3,1190.0,0,0,0,0.0,2.0,50.0
12.0,0.0,1.0,2.0,3,2,2,936.0,0,0,1,3.0,1.0,45.0
9.0,0.0,5.0,1.0,1,1,1,540.0,0,0,0,1.0,0.0,16.0
22.0,1.0,2.0,1.0,4,4,2,2400.0,1,0,1,1.0,1.0,130.0
26.0,0.0,5.0,1.0,3,3,2,1442.7996563010645,0,0,0,2.0,2.0,65.0
26.0,0.0,4.0,1.0,3,3,2,2220.0,0,0,1,3.0,2.0,40.0
9.0,0.0,9.0,0.0,2,2,1,718.290346132642,0,0,1,3.0,1.0,25.0
16.0,1.0,2.0,2.0,7,5,3,6500.0,1,0,2,3.0,2.0,129.0
3.0,1.0,2.0,0.0,3,3,2,800.0,0,0,1,1.0,1.0,58.0
15.0,0.0,1.0,0.0,3,2,1,1260.0,0,0,0,3.0,1.0,35.0
31.0,0.0,1.0,0.0,2,2,1,750.0,0,0,1,3.0,1.0,25.0
9.0,1.0,2.0,1.0,4,3,3,4000.0,0,0,0,2.0,1.0,165.0
20.0,0.0,6.0,1.0,2,2,3,948.0,0,0,1,1.0,1.0,28.0
15.0,0.0,4.0,1.0,3,3,2,1363.0,0,0,0,2.0,2.0,45.0
19.0,1.0,1.0,1.0,2,2,0,600.0,0,0,1,1.0,1.0,18.0
18.0,0.0,4.0,1.0,2,2,2,1009.026914805378,0,0,1,2.0,2.0,35.0
22.0,1.0,2.0,0.0,2,1,1,458.0,0,0,1,3.0,1.0,32.0
20.0,1.0,2.0,0.0,3,2,1,1050.0,0,0,1,3.0,1.0,70.0
20.0,1.0,3.0,1.0,5,4,2,2000.0,0,0,1,1.0,2.0,86.0
12.0,0.0,10.0,1.0,3,4,3,1556.0,1,0,1,0.0,2.0,250.0
22.0,0.0,3.0,0.0,4,3,1,1950.0,0,0,1,1.0,2.0,85.0
4.0,0.0,7.0,0.0,2,1,2,583.8052488588897,0,0,1,0.0,0.0,50.64
3.0,0.0,6.0,2.0,2,2,2,565.0,0,0,1,1.0,2.0,16.0
15.0,0.0,4.0,1.0,3,3,2,1620.0,1,0,0,1.0,2.0,45.0
26.0,0.0,5.0,1.0,3,3,3,1885.0,0,0,1,3.0,1.0,42.0
10.0,1.0,3.0,0.0,3,3,2,600.0,0,0,1,3.0,1.0,55.0
18.0,0.0,2.0,1.0,2,2,0,1584.0,0,0,1,3.0,2.0,32.0
10.0,1.0,1.0,1.0,2,3,0,1272.0,0,0,1,1.0,1.0,76.0
33.0,0.0,5.0,0.0,3,3,2,2160.0,0,0,1,0.0,2.0,42.0
21.0,0.0,1.0,0.0,1,1,1,272.07967656539466,0,0,1,3.0,1.0,10.0
22.0,1.0,1.0,0.0,2,1,0,660.0,0,0,1,1.0,1.0,26.0
26.0,0.0,1.0,0.0,3,2,1,1680.0,0,0,1,1.0,2.0,31.0
8.0,1.0,2.0,0.0,4,4,2,1000.0,0,0,1,3.0,1.0,225.0
13.0,0.0,2.0,2.0,3,2,0,1075.0,0,0,1,1.0,2.0,18.3
10.0,1.0,2.0,1.0,6,3,2,1400.0,1,0,1,0.0,1.0,55.1
5.0,1.0,1.0,0.0,3,3,2,800.0,0,0,1,1.0,2.0,75.0
18.0,0.0,4.0,0.0,3,3,1,1348.8,0,0,0,1.0,2.0,42.0
3.0,1.0,2.0,1.0,3,3,3,996.0,0,0,2,0.0,1.0,60.0
34.0,0.0,3.0,1.0,3,2,1,1080.0,0,0,1,3.0,2.0,35.0
22.0,0.0,2.0,1.0,3,3,3,1150.5083466193832,0,0,0,0.0,2.0,65.0
29.0,1.0,1.0,1.0,3,2,2,945.0,0,0,1,1.0,1.0,22.0
14.0,1.0,1.0,1.0,3,2,1,2400.0,0,0,1,0.0,1.0,85.0
14.0,1.0,2.0,0.0,5,8,2,1500.0,0,0,1,1.0,1.0,130.0
12.0,1.0,2.0,2.0,3,3,2,1000.0,0,0,1,3.0,1.0,135.0
26.0,0.0,1.0,1.0,5,5,2,2074.0,0,0,1,0.0,2.0,120.0
17.0,0.0,8.0,2.0,3,3,2,1260.0,0,0,1,0.0,2.0,85.0
9.0,0.0,5.0,0.0,3,3,2,1380.0,0,0,1,0.0,2.0,55.0
4.0,1.0,2.0,2.0,3,2,2,800.0,0,0,1,1.0,1.0,65.0
10.0,1.0,2.0,2.0,4,6,2,800.0,0,0,0,3.0,1.0,75.0
10.0,1.0,3.0,2.0,3,5,2,3000.0,0,0,1,3.0,1.0,120.0
13.0,0.0,3.0,2.0,3,2,1,1303.0,0,0,1,3.0,2.0,45.0
22.0,1.0,1.0,1.0,3,3,0,2000.0,0,0,1,1.0,1.0,155.0
9.0,0.0,3.0,2.0,3,2,1,1561.0,0,0,0,3.0,1.0,56.0
33.0,1.0,2.0,1.0,3,4,1,750.0,1,1,1,3.0,0.0,48.0
9.0,0.0,3.0,1.0,2,2,1,791.0,0,0,2,3.0,2.0,40.0
1.0,1.0,2.0,1.0,10,9,2,4500.0,1,1,2,1.0,0.0,1550.0
21.0,0.0,1.0,1.0,2,2,1,699.6334540253006,0,0,1,3.0,1.0,24.0
35.0,1.0,2.0,2.0,4,4,2,780.0,0,0,0,3.0,1.0,47.0
4.0,0.0,1.0,0.0,1,1,0,246.0,0,0,1,3.0,1.0,6.1
4.0,0.0,3.0,1.0,3,2,3,1074.0,0,0,1,1.0,1.0,32.0
22.0,1.0,1.0,1.0,3,3,1,1500.0,0,0,1,3.0,1.0,185.0
12.0,1.0,3.0,2.0,5,5,1,2100.0,0,0,1,1.0,1.0,325.0
4.0,0.0,6.0,1.0,2,2,2,798.3595080933153,0,0,1,1.0,1.0,30.0
9.0,0.0,4.0,1.0,3,3,3,1440.0,0,0,1,3.0,1.0,150.0
22.0,0.0,1.0,0.0,2,2,0,580.0,0,0,1,3.0,1.0,19.0
29.0,1.0,2.0,1.0,4,2,2,2160.0,0,0,1,3.0,1.0,55.0
33.0,0.0,4.0,1.0,3,3,2,2160.0,0,0,1,1.0,2.0,58.0
22.0,0.0,3.0,1.0,3,2,1,1100.0,0,0,1,1.0,2.0,64.0
14.0,0.0,3.0,0.0,3,2,2,1088.3187062615789,0,0,1,1.0,2.0,45.0
33.0,1.0,2.0,1.0,4,3,2,1450.0,0,0,1,3.0,1.0,80.0
3.0,1.0,2.0,1.0,3,3,1,1500.0,0,0,1,1.0,2.0,70.0
8.0,1.0,1.0,0.0,2,2,2,720.0,0,0,1,3.0,1.0,48.0
10.0,1.0,2.0,1.0,3,6,2,1100.0,0,0,1,3.0,1.0,45.0
18.0,0.0,6.0,0.0,3,3,3,1263.227069767904,0,0,0,0.0,2.0,50.0
23.0,0.0,1.0,1.0,4,3,1,1080.0,0,0,1,3.0,1.0,34.0
20.0,0.0,1.0,0.0,2,2,1,840.0,0,0,1,0.0,2.0,25.0
19.0,1.0,3.0,1.0,10,8,3,3700.0,0,0,1,3.0,1.0,200.0
34.0,1.0,2.0,1.0,5,4,1,1000.0,0,0,1,0.0,1.0,125.0
34.0,0.0,2.0,0.0,2,2,2,583.0278783544172,0,0,1,3.0,1.0,27.0
9.0,0.0,6.0,1.0,4,4,3,1916.0,0,0,1,1.0,1.0,150.0
18.0,0.0,1.0,2.0,3,2,1,1104.0,0,0,1,1.0,2.0,45.0
4.0,0.0,4.0,1.0,3,2,1,1200.0,0,0,1,0.0,2.0,40.0
23.0,1.0,3.0,2.0,4,3,2,871.0,0,0,1,0.0,2.0,65.0
10.0,1.0,2.0,0.0,4,2,2,1700.0,0,0,1,3.0,1.0,73.95
31.0,0.0,4.0,1.0,2,2,1,864.0,0,0,2,3.0,1.0,35.0
3.0,1.0,3.0,0.0,6,4,3,1250.0,0,0,1,0.0,1.0,90.0
10.0,1.0,2.0,2.0,3,3,2,1375.0,0,0,1,3.0,1.0,110.0
19.0,1.0,2.0,1.0,5,5,3,2400.0,0,0,1,3.0,1.0,70.0
20.0,0.0,6.0,1.0,3,3,2,2436.0,0,0,0,0.0,2.0,55.0
3.0,0.0,3.0,0.0,3,2,2,954.0,0,0,1,3.0,2.0,31.0
23.0,1.0,3.0,0.0,5,5,0,1000.0,0,0,1,3.0,1.0,100.0
35.0,1.0,1.0,0.0,3,3,1,2200.0,0,0,1,1.0,1.0,100.0
12.0,1.0,2.0,2.0,8,6,1,2400.0,0,0,1,3.0,1.0,200.0
10.0,1.0,1.0,2.0,2,2,1,800.0,0,0,1,3.0,1.0,25.0
10.0,0.0,1.0,2.0,2,1,1,555.6,0,0,1,1.0,1.0,21.0
9.0,0.0,6.0,1.0,2,2,2,1070.0,0,0,1,1.0,2.0,52.0
18.0,1.0,1.0,0.0,2,2,0,1334.0,0,0,1,3.0,1.0,55.0
5.0,0.0,3.0,2.0,2,2,1,625.0,0,0,1,1.0,1.0,16.5
20.0,1.0,2.0,1.0,3,3,1,1800.0,0,0,0,1.0,1.0,90.0
18.0,0.0,2.0,1.0,3,2,2,1041.6764759932253,0,0,1,1.0,2.0,42.0
22.0,1.0,1.0,1.0,4,3,1,600.0,0,0,1,0.0,1.0,40.0
9.0,0.0,7.0,3.0,4,4,3,2220.0,0,0,1,2.0,2.0,93.0
4.0,0.0,4.0,1.0,2,2,0,1080.0,0,0,1,0.0,2.0,36.0
33.0,0.0,1.0,0.0,2,2,1,1356.0,0,0,1,0.0,2.0,30.0
10.0,0.0,9.0,1.0,3,2,2,1023.6,0,0,1,2.0,2.0,50.0
19.0,1.0,2.0,1.0,2,2,1,1000.0,0,0,1,3.0,1.0,25.0
10.0,1.0,1.0,1.0,1,2,1,840.0,0,0,1,3.0,1.0,35.0
14.0,0.0,6.0,1.0,3,2,2,1400.0,0,0,2,0.0,2.0,50.88
2.0,0.0,1.0,0.0,2,2,1,696.0,0,0,1,3.0,1.0,25.0
1.0,1.0,2.0,0.0,5,4,2,1800.0,0,0,1,1.0,1.0,165.0
22.0,0.0,2.0,1.0,2,2,2,859.1999999999999,0,0,0,3.0,2.0,26.0
9.0,0.0,4.0,0.0,3,3,2,1800.0,0,0,0,1.0,2.0,55.0
22.0,1.0,1.0,0.0,3,3,1,1700.0,0,0,2,0.0,2.0,55.0
18.0,0.0,6.0,0.0,2,2,2,950.0,0,0,2,0.0,0.0,35.0
20.0,0.0,1.0,1.0,2,2,2,750.0,0,0,1,0.0,2.0,21.0
13.0,1.0,2.0,2.0,4,4,2,2700.0,0,0,1,1.0,1.0,150.0
33.0,1.0,2.0,1.0,4,3,2,1200.0,0,0,1,1.0,1.0,125.0
10.0,0.0,1.0,2.0,2,1,1,720.0,0,0,1,3.0,1.0,28.0
9.0,0.0,1.0,1.0,2,2,2,599.3526589483408,0,0,2,0.0,2.0,49.9
20.0,0.0,3.0,1.0,2,2,2,720.0,0,0,1,0.0,2.0,26.0
4.0,0.0,1.0,1.0,3,3,0,1500.0,0,0,1,3.0,1.0,65.0
23.0,0.0,3.0,1.0,2,2,1,840.0,0,0,1,3.0,1.0,25.0
10.0,1.0,3.0,2.0,4,11,2,1200.0,0,0,1,3.0,1.0,125.0
3.0,1.0,1.0,2.0,2,2,0,800.0,0,0,1,0.0,1.0,55.0
20.0,0.0,1.0,1.0,2,2,2,621.0,0,0,1,3.0,2.0,38.0
6.0,1.0,5.0,0.0,3,2,0,1260.0,0,0,1,1.0,0.0,45.0
26.0,1.0,2.0,1.0,4,3,3,1500.0,0,1,1,1.0,2.0,175.0
18.0,0.0,6.0,1.0,2,2,1,694.0,0,0,1,0.0,2.0,20.0
29.0,1.0,2.0,3.0,3,3,2,790.0,0,0,1,1.0,1.0,40.0
22.0,1.0,2.0,0.0,3,2,1,1000.0,0,0,1,3.0,1.0,65.0
17.0,1.0,2.0,2.0,3,3,1,1500.0,0,0,1,1.0,1.0,200.0
25.0,1.0,2.0,1.0,3,3,2,1920.0,0,0,1,0.0,2.0,75.0
21.0,0.0,1.0,0.0,1,1,1,272.07967656539466,0,0,1,0.0,1.0,10.0
22.0,0.0,3.0,0.0,1,1,1,505.2908279071616,0,0,1,3.0,1.0,20.0
19.0,1.0,2.0,1.0,2,3,1,800.0,0,0,1,1.0,1.0,62.0
14.0,1.0,2.0,2.0,4,3,1,2000.0,0,0,1,1.0,1.0,95.0
26.0,0.0,3.0,0.0,3,2,1,1096.0,0,0,1,0.0,0.0,28.0
33.0,1.0,1.0,0.0,3,3,2,1398.0,1,1,2,0.0,0.0,55.0
3.0,1.0,2.0,1.0,3,4,1,880.0,0,0,1,3.0,1.0,75.0
9.0,1.0,3.0,0.0,3,6,3,1500.0,0,0,1,1.0,1.0,120.0
12.0,0.0,1.0,2.0,2,2,1,1076.4,0,0,1,3.0,2.0,80.0
2.0,1.0,1.0,1.0,3,2,1,750.0,0,0,1,3.0,2.0,65.0
18.0,1.0,2.0,0.0,4,4,2,1800.0,0,0,2,0.0,1.0,155.0
26.0,1.0,2.0,1.0,5,6,3,3400.0,0,0,1,0.0,1.0,100.0
6.0,0.0,4.0,0.0,3,2,2,1524.0,0,0,0,0.0,2.0,35.0
